#{"t_start": 1747431147.9038424, "env_id": "BuildingEnv"}
r,l,t
-498364.485573,16166,13897.208775
-537722.205152,16166,13904.481632
-613701.533863,16166,13911.724787
-674769.352258,16166,13918.9533
-712910.283672,16166,13926.185418
-681425.837853,16166,13933.460902
-534918.121164,16166,13940.743525
-676494.079287,16166,13948.097906
-639583.040123,16166,13955.379821
-564815.064016,16166,13962.597411
-549932.411339,16166,13969.864616
-627691.315878,16166,13977.127
-610927.142041,16166,13984.320223
-628203.851845,16166,13991.630389
-514994.496297,16166,13999.126389
-592301.333501,16166,14006.563126
-597646.426116,16166,14013.782538
-587974.393212,16166,14021.016038
-641679.491035,16166,14028.294329
-654733.900179,16166,14035.560207
-582899.502188,16166,14042.806128
-639202.010817,16166,14050.173879
-567288.978344,16166,14057.558347
-636687.37907,16166,14064.904658
-656679.570079,16166,14072.138994
-601027.228738,16166,14079.370686
-683302.143729,16166,14086.567838
-634491.21882,16166,14093.855686
-710583.502312,16166,14101.061622
-600036.448978,16166,14108.345891
-463944.221081,16166,14115.633937
-646924.028525,16166,14122.869211
-634195.188868,16166,14130.139401
-535002.444947,16166,14137.412598
-670840.571693,16166,14144.716325
-739815.430242,16166,14152.064649
-760982.749936,16166,14159.341943
-859461.316555,16166,14166.656915
-741206.525756,16166,14173.871468
-746874.275612,16166,14181.134483
-677239.692145,16166,14188.335272
-601966.341105,16166,14195.500172
-510475.968041,16166,14202.692525
-598643.479204,16166,14209.907156
-469918.391243,16166,14217.10128
-568984.056559,16166,14224.25662
-720299.65983,16166,14231.434506
-770557.102549,16166,14238.657209
-496375.107018,16166,14245.847441
-690854.43058,16166,14253.068348
-544076.899714,16166,14260.267128
-584423.932421,16166,14267.519993
-566981.237168,16166,14274.793232
-649406.630541,16166,14282.099394
-556699.72021,16166,14289.388172
-860545.746158,16166,14296.654834
-652671.711199,16166,14303.885035
-657679.543224,16166,14311.175819
-484208.410186,16166,14318.394901
-603414.795921,16166,14325.617318
-779409.52367,16166,14332.811712
-827950.763518,16166,14340.036942
-539076.155125,16166,14347.326164
-641224.223377,16166,14354.644714
-599716.382623,16166,14361.888218
-571646.932811,16166,14369.148303
-717390.450922,16166,14376.388509
-575507.202195,16166,14383.627176
-586671.238232,16166,14390.980243
-639396.833758,16166,14398.172529
-616263.665031,16166,14405.383816
-576418.85458,16166,14412.596272
-596609.824077,16166,14419.773731
-654643.204831,16166,14427.023151
