#{"t_start": 1747500406.7495368, "env_id": "BuildingEnv"}
r,l,t
-47134894.810389,16166,12065.177369
-44590142.756319,16166,12072.568486
-29024090.893318,16166,12081.303056
-27739007.972716,16166,12087.340835
-24697187.425363,16166,12093.999521
-28320252.12465,16166,12102.028153
-23823659.753725,16166,12109.000206
-61040550.867933,16166,12116.363036
-47097128.246782,16166,12124.455287
-36354787.724942,16166,12130.62339
-29136348.158884,16166,12138.007734
-31883480.992355,16166,12148.091906
-24178796.718541,16166,12155.510632
-43621151.469662,16166,12161.590139
-49891099.516064,16166,12168.972166
-30616343.209442,16166,12174.730595
-29979043.446743,16166,12180.780864
-69386627.194538,16166,12187.526516
-66236557.10918,16166,12197.562601
-52064820.01133,16166,12206.258216
-34265722.170165,16166,12214.327439
-23204059.911511,16166,12223.666419
-15751404.35903,16166,12231.706899
-22377922.629754,16166,12239.080981
-154729591.645129,16166,12244.855038
-149625721.416126,16166,12251.574903
-141024718.798283,16166,12260.272452
-114184022.385289,16166,12270.321414
-57412041.214552,16166,12277.678099
-73656098.750686,16166,12285.015163
-74283748.949679,16166,12292.4641
-51864295.374328,16166,12299.964722
-37088733.342954,16166,12308.620767
-41806863.437609,16166,12316.634819
-21769122.672966,16166,12324.358911
-21196749.22377,16166,12331.619395
-22212530.115862,16166,12339.595326
-25961195.75315,16166,12347.588044
-30994319.074688,16166,12354.924197
-30411435.175679,16166,12362.24628
-20698280.157806,16166,12368.938475
-32723916.34987,16166,12379.010115
-40419534.600342,16166,12388.354636
-38515131.379289,16166,12395.391388
-52184104.453965,16166,12401.446347
-35539935.803397,16166,12410.862888
-26675585.201443,16166,12420.168497
-21948554.200191,16166,12426.153061
-36432780.329109,16166,12434.828936
-42590225.849252,16166,12441.470709
-35769981.839542,16166,12449.43464
-21620133.779165,16166,12459.452391
-26445294.519188,16166,12469.425253
-25046308.742851,16166,12477.077004
-40733497.256195,16166,12486.39476
-32894470.820664,16166,12495.650154
-23398515.503784,16166,12503.580147
-23664435.921956,16166,12510.33092
