#{"t_start": 1747564208.949767, "env_id": "BuildingEnv"}
r,l,t
-97711705.798431,16166,15358.895793
-100034928.670455,16166,15364.854723
-94426621.863564,16166,15371.587504
-120197741.433884,16166,15382.091869
-106467407.804051,16166,15388.740439
-101983833.035848,16166,15395.908019
-108844481.233741,16166,15403.302078
-127980188.534075,16166,15411.098655
-109016686.140218,16166,15419.992199
-113355257.270092,16166,15426.810485
-103486203.37545,16166,15434.660848
-71856668.834974,16166,15442.120018
-72110164.301129,16166,15448.738405
-63925046.924126,16166,15456.567468
-58133675.529597,16166,15465.933601
-61052142.873265,16166,15472.039695
-78976711.022688,16166,15480.50884
-63577223.125368,16166,15489.457904
-65653632.604575,16166,15497.241148
-69862543.382735,16166,15503.943156
-78580796.03955,16166,15510.307268
-75908865.702406,16166,15516.425493
-80721130.281236,16166,15523.623397
-87910832.951275,16166,15530.225111
-86056755.381309,16166,15536.821126
-72970616.921692,16166,15544.063433
-92590403.943296,16166,15552.932479
-98000364.671865,16166,15562.904921
-103841145.664929,16166,15570.094526
-102818319.466145,16166,15576.009935
-102107703.453936,16166,15583.254045
-102583983.203918,16166,15592.086778
-94412647.759318,16166,15599.862481
-117307212.031213,16166,15607.053641
-122672036.814025,16166,15613.717626
-51809538.494948,16166,15621.459573
-73856288.646136,16166,15628.120028
-57233640.445013,16166,15637.105866
-98606218.921844,16166,15644.905409
-56583239.875831,16166,15652.95499
-59317759.569669,16166,15661.323171
-55977669.120061,16166,15668.526093
-73480882.971194,16166,15678.648683
-62946119.809627,16166,15687.738085
-67245320.79715,16166,15695.118086
-77031667.726094,16166,15702.973266
-80318056.325918,16166,15709.754217
-60528475.154215,16166,15717.742154
-72633304.435825,16166,15725.934433
-62225700.963951,16166,15734.916956
-75671371.536746,16166,15741.690586
-65080641.36932,16166,15748.928701
-70062451.826512,16166,15759.145318
-64556173.668379,16166,15767.051485
-58959175.310428,16166,15774.91899
-57214865.706394,16166,15781.014638
-72684948.408292,16166,15790.520065
-65336077.873311,16166,15798.935081
-75668064.268177,16166,15807.630785
-62214333.659783,16166,15816.046053
-66696484.949919,16166,15823.360934
-60439214.163631,16166,15833.521799
-69935921.876011,16166,15842.569738
-73363023.777319,16166,15851.61119
-74249415.047633,16166,15861.950405
-89605474.183686,16166,15868.795537
-95553948.451226,16166,15876.869447
-86237462.295936,16166,15886.182618
-79917306.539474,16166,15892.31226
-72336846.298921,16166,15899.040798
-72322133.886776,16166,15906.298563
-55881480.983402,16166,15916.589106
-52437009.243127,16166,15922.885026
-64488955.876953,16166,15931.944382
-56296747.445587,16166,15938.672272
-43672269.316741,16166,15946.697634
-65595141.38587,16166,15956.68607
-55937691.891289,16166,15962.924788
-47793320.873609,16166,15969.73583
-59872881.310407,16166,15977.817149
-73692493.269353,16166,15985.810683
-54373747.412632,16166,15993.809868
-75765066.125852,16166,16000.619239
-66526643.172929,16166,16006.809819
-67521280.9066,16166,16013.587672
-61586074.37018,16166,16021.008706
-61417500.797962,16166,16028.160966
-57491599.414983,16166,16035.040185
-69676064.643744,16166,16041.932002
-64701585.825633,16166,16048.183272
-62459716.115539,16166,16054.450012
-65967960.149516,16166,16063.070889
-64877171.688433,16166,16071.126028
-51291936.466173,16166,16078.518898
-53307477.57811,16166,16085.918496
-57762554.038199,16166,16092.452274
-51052707.670747,16166,16101.613779
-45082143.568882,16166,16107.899563
-47423243.75283,16166,16117.669692
-53953016.18269,16166,16124.464657
-54247085.291243,16166,16130.665968
