#{"t_start": 1747453922.3865032, "env_id": "BuildingEnv"}
r,l,t
-11978.124341,16166,1560.379119
-15204.608535,16166,1565.471862
-36997.272529,16166,1573.53364
-22998.395201,16166,1581.898793
-41002.660898,16166,1588.934171
-41771.851688,16166,1596.000819
-33169.782018,16166,1600.997616
-17102.805729,16166,1605.986646
-13072.034076,16166,1610.990003
-10863.813343,16166,1615.993545
-9343.451618,16166,1621.032425
-13503.433029,16166,1626.023704
-7443.120607,16166,1632.758899
-9670.125819,16166,1638.438416
-8116.531792,16166,1645.495363
-12646.167038,16166,1655.257081
-5798.824753,16166,1660.22265
-9187.466447,16166,1667.95246
-12191.173258,16166,1676.36532
-5344.785895,16166,1685.492056
-5845.484435,16166,1692.041508
-5658.462535,16166,1699.529078
-4335.263825,16166,1706.681284
-4434.630878,16166,1717.146138
-13540.747153,16166,1726.215262
-6107.573098,16166,1733.992545
-2784.999161,16166,1738.999892
-6859.35909,16166,1744.012571
-9612.916319,16166,1753.135861
-9430.612053,16166,1758.144257
-2869.581615,16166,1762.859124
-8377.900737,16166,1767.864398
-6166.642503,16166,1772.845357
-9557.316459,16166,1778.527295
-12544.438679,16166,1783.63794
-10164.214442,16166,1790.043483
-2409.020045,16166,1797.836869
-7189.270122,16166,1803.524409
-16516.951599,16166,1810.649674
-17704.451218,16166,1817.722049
-14605.068292,16166,1825.870848
